EFPG_name,Metroregion_name,Purchase_grams_wtd,Date,Latitude,Longitude,Type
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,4166399500.0,2016-03-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,3609686236.0,2016-04-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,3490433873.0,2016-05-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,3070408184.0,2016-06-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,3060421083.0,2016-07-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,3368810424.0,2016-08-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,4030940387.0,2016-09-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,5237961034.0,2016-10-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,7064746443.0,2016-11-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,7553755164.0,2016-12-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,9428825214.0,2017-01-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,7566537214.0,2017-02-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,8252535557.0,2017-03-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,6637928086.0,2017-04-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,6176892783.0,2017-05-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,3927671331.0,2017-06-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,3501199336.0,2017-07-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,3884687785.0,2017-08-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,4180920810.0,2017-09-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,5675647865.0,2017-10-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,6452403515.0,2017-11-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,6010011459.0,2017-12-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,6755607474.0,2018-01-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,4990314570.0,2018-02-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,4676547710.0,2018-03-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,4163482604.0,2018-04-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,4024093793.0,2018-05-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,3543302573.0,2018-06-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,3533337398.0,2018-07-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,3798682091.0,2018-08-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,4568990230.0,2018-09-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,6354195196.0,2018-10-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,6812902643.0,2018-11-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,5434504363.0,2018-12-01,41.8781,-87.6298,Actual
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,4731647531.044722,2019-01-01,41.8781,-87.6298,Forecast
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,3323612381.438942,2019-02-01,41.8781,-87.6298,Forecast
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,2615138686.13316,2019-03-01,41.8781,-87.6298,Forecast
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,1780997781.3692305,2019-04-01,41.8781,-87.6298,Forecast
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,1572312425.7065403,2019-05-01,41.8781,-87.6298,Forecast
"Shelf-stable, ready-to-heat foods and soups",Chicago-Naperville-Elgin  IL-IN-WI,934665628.020594,2019-06-01,41.8781,-87.6298,Forecast
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4546979937.0,2012-01-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4045401460.0,2012-02-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3323027250.0,2012-03-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3007448829.0,2012-04-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3011947038.0,2012-05-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2805623536.0,2012-06-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2917371614.0,2012-07-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3076636416.0,2012-08-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3544912093.0,2012-09-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4136726318.0,2012-10-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4850037899.0,2012-11-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4909231845.0,2012-12-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4215085910.0,2013-01-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3188212457.0,2013-02-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3313343454.0,2013-03-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2929518182.0,2013-04-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3020230696.0,2013-05-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2644599918.0,2013-06-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2819251180.0,2013-07-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2864343464.0,2013-08-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3183551759.0,2013-09-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3910689174.0,2013-10-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4991451253.0,2013-11-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4335607460.0,2013-12-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4193870972.0,2014-01-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3499686722.0,2014-02-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3155799285.0,2014-03-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2866321230.0,2014-04-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2888989816.0,2014-05-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2691251316.0,2014-06-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2778053170.0,2014-07-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2827631721.0,2014-08-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3184415686.0,2014-09-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3645494394.0,2014-10-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,5154467563.0,2014-11-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3922956674.0,2014-12-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,5024718589.0,2015-01-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4121858241.0,2015-02-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3694166107.0,2015-03-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3111641061.0,2015-04-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3168970001.0,2015-05-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2878627007.0,2015-06-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2919609667.0,2015-07-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3131039151.0,2015-08-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3379690997.0,2015-09-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4090166694.0,2015-10-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,5461293437.0,2015-11-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4966962081.0,2015-12-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4190974324.0,2016-01-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3600161076.0,2016-02-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3502718079.0,2016-03-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3144302931.0,2016-04-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3110382894.0,2016-05-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2849698620.0,2016-06-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2797403694.0,2016-07-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3124477086.0,2016-08-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3309417188.0,2016-09-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3899586248.0,2016-10-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,5012370039.0,2016-11-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4734865642.0,2016-12-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4485964828.0,2017-01-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3477721690.0,2017-02-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3333805664.0,2017-03-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3142741405.0,2017-04-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3137621804.0,2017-05-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3005497544.0,2017-06-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2922419910.0,2017-07-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3195126880.0,2017-08-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3262230701.0,2017-09-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3867544582.0,2017-10-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4992852444.0,2017-11-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4552605346.0,2017-12-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4808321812.0,2018-01-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3708637765.0,2018-02-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3240360223.0,2018-03-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2971236663.0,2018-04-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2893678793.0,2018-05-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2709241791.0,2018-06-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2813614238.0,2018-07-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2948322723.0,2018-08-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3303332120.0,2018-09-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4332828808.0,2018-10-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,5276920068.0,2018-11-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4349385116.0,2018-12-01,32.7767,-96.797,Actual
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,4304461930.87407,2019-01-01,32.7767,-96.797,Forecast
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3440849200.3755684,2019-02-01,32.7767,-96.797,Forecast
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,3230152804.2563047,2019-03-01,32.7767,-96.797,Forecast
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2892156893.5068283,2019-04-01,32.7767,-96.797,Forecast
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2901175778.38951,2019-05-01,32.7767,-96.797,Forecast
"Shelf-stable, ready-to-heat foods and soups",Dallas-Fort Worth-Arlington  TX,2664459808.7431808,2019-06-01,32.7767,-96.797,Forecast
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2679518625.0,2012-01-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2205799858.0,2012-02-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,1938545043.0,2012-03-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,1819966196.0,2012-04-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,1880046233.0,2012-05-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,1688979556.0,2012-06-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,1688481799.0,2012-07-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,1840524450.0,2012-08-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2317097200.0,2012-09-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2818084213.0,2012-10-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2826506328.0,2012-11-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2949860289.0,2012-12-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2592108406.0,2013-01-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2131147462.0,2013-02-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2136444537.0,2013-03-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,1773090105.0,2013-04-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,1753110972.0,2013-05-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,1664945380.0,2013-06-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,1639895655.0,2013-07-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,1734707036.0,2013-08-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2018065306.0,2013-09-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2438341456.0,2013-10-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2546180329.0,2013-11-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2231353677.0,2013-12-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,4636325300.0,2014-01-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,3673979504.0,2014-02-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,3371318629.0,2014-03-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2411232767.0,2014-04-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2466688075.0,2014-05-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,1998676437.0,2014-06-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,1988968418.0,2014-07-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2135168136.0,2014-08-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2662091464.0,2014-09-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,3056538553.0,2014-10-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,3498864863.0,2014-11-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2937857937.0,2014-12-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,4339413725.0,2015-01-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,3179411248.0,2015-02-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2931165758.0,2015-03-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2382733737.0,2015-04-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2371884272.0,2015-05-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2073191615.0,2015-06-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2053180176.0,2015-07-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2280297930.0,2015-08-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2873938469.0,2015-09-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,3481822257.0,2015-10-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,3456541822.0,2015-11-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,3211217658.0,2015-12-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,3097940909.0,2016-01-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,3367629682.0,2016-02-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2733303816.0,2016-03-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2199265519.0,2016-04-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2199647628.0,2016-05-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2010200915.0,2016-06-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,1936916533.0,2016-07-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2089580058.0,2016-08-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2543346506.0,2016-09-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,3027089623.0,2016-10-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,3201587046.0,2016-11-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,3102695000.0,2016-12-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,3488734828.0,2017-01-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2745627586.0,2017-02-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2637844039.0,2017-03-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2115824648.0,2017-04-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,2050706594.0,2017-05-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,1797006001.0,2017-06-01,42.3314,-83.0458,Actual
"Shelf-stable, ready-to-heat foods and soups",Detroit-Warren-Dearborn  MI,1777433576.0,2017-07-01,42.3314,-83.0458,Actual
