Year,labor force,employment,unemployment,unemployment rate,Metroregion_name,Month,EFPG_name,EFPG_code,Metroregion_code,Purchase_dollars_wtd,Purchase_grams_wtd,Purchase_dollars_unwtd,Purchase_grams_unwtd,Number_stores,Unit_value_mean_wtd,Unit_value_se_wtd,Unit_value_mean_unwtd,Price_index_GEKS,Date,Latitude,Longitude
2015,1580918,1511207,69711,4.4,Boston-Cambridge-Newton  MA-NH,7,Whole milk,40000,14460,5225097,3947708426,2930397,2112897060,889,0.132,0.0024,0.139,1.031018412,2015-07-01,42.3601,-71.0589
2015,1573049,1511171,61878,3.9,Boston-Cambridge-Newton  MA-NH,8,Whole milk,40000,14460,5234294,3953528593,2921488,2097282944,887,0.132,0.0024,0.139,1.030695192,2015-08-01,42.3601,-71.0589
2015,1539830,1478662,61168,4.0,Boston-Cambridge-Newton  MA-NH,9,Whole milk,40000,14460,5191434,3903562232,2969775,2130095821,892,0.133,0.0022,0.139,1.021876136,2015-09-01,42.3601,-71.0589
2015,1558232,1501316,56916,3.7,Boston-Cambridge-Newton  MA-NH,10,Whole milk,40000,14460,5645550,4273597926,3176565,2270125308,885,0.132,0.0021,0.14,1.007806813,2015-10-01,42.3601,-71.0589
2015,1563088,1507862,55226,3.5,Boston-Cambridge-Newton  MA-NH,11,Whole milk,40000,14460,5865189,3965948208,3488955,2270248814,890,0.148,0.002,0.154,0.999914838,2015-11-01,42.3601,-71.0589
2015,1560662,1506959,53703,3.4,Boston-Cambridge-Newton  MA-NH,12,Whole milk,40000,14460,6486508,4317963835,3814216,2464684163,904,0.15,0.0019,0.155,1.004900488,2015-12-01,42.3601,-71.0589
2016,1557973,1496606,61367,3.9,Boston-Cambridge-Newton  MA-NH,1,Whole milk,40000,14460,6335750,5138161778,3404001,2575045857,920,0.123,0.0018,0.132,1.005092279,2016-01-01,42.3601,-71.0589
2016,1567854,1508367,59487,3.8,Boston-Cambridge-Newton  MA-NH,2,Whole milk,40000,14460,6310997,5126220084,3351975,2542359767,916,0.123,0.0018,0.132,1.003477428,2016-02-01,42.3601,-71.0589
2016,1575738,1518132,57606,3.7,Boston-Cambridge-Newton  MA-NH,3,Whole milk,40000,14460,6918482,5619891855,3654331,2765198631,913,0.123,0.0017,0.132,0.993897492,2016-03-01,42.3601,-71.0589
2016,1574971,1522659,52312,3.3,Boston-Cambridge-Newton  MA-NH,4,Whole milk,40000,14460,6520877,5342007292,3377315,2598627357,916,0.122,0.0017,0.13,0.990121978,2016-04-01,42.3601,-71.0589
2016,1567115,1514366,52749,3.4,Boston-Cambridge-Newton  MA-NH,5,Whole milk,40000,14460,6537253,5347274762,3422919,2624911337,917,0.122,0.0017,0.13,0.992435021,2016-05-01,42.3601,-71.0589
2016,1590385,1531174,59211,3.7,Boston-Cambridge-Newton  MA-NH,6,Whole milk,40000,14460,6287841,5137108560,3235353,2495423070,916,0.122,0.0016,0.13,0.990141518,2016-06-01,42.3601,-71.0589
2016,1604871,1546178,58693,3.7,Boston-Cambridge-Newton  MA-NH,7,Whole milk,40000,14460,6425520,5267199787,3267557,2520658692,917,0.122,0.0016,0.13,0.987100825,2016-07-01,42.3601,-71.0589
2016,1601134,1547744,53390,3.3,Boston-Cambridge-Newton  MA-NH,8,Whole milk,40000,14460,6545869,5370170090,3352170,2591478470,914,0.122,0.0016,0.129,0.985945424,2016-08-01,42.3601,-71.0589
2016,1577554,1524547,53007,3.4,Boston-Cambridge-Newton  MA-NH,9,Whole milk,40000,14460,6604592,5390329714,3441317,2633269871,914,0.123,0.0017,0.131,0.983121009,2016-09-01,42.3601,-71.0589
2016,1585556,1537440,48116,3.0,Boston-Cambridge-Newton  MA-NH,10,Whole milk,40000,14460,7020290,5598082742,3712400,2775440026,919,0.125,0.0019,0.134,0.982052259,2016-10-01,42.3601,-71.0589
2016,1590649,1545158,45491,2.9,Boston-Cambridge-Newton  MA-NH,11,Whole milk,40000,14460,7368997,5654233665,4031765,2866341634,917,0.13,0.0018,0.141,0.982401368,2016-11-01,42.3601,-71.0589
2016,1591531,1544936,46595,2.9,Boston-Cambridge-Newton  MA-NH,12,Whole milk,40000,14460,7714962,5941710637,4252727,3047850821,911,0.13,0.0017,0.14,0.990328755,2016-12-01,42.3601,-71.0589
2017,1613286,1554758,58528,3.6,Boston-Cambridge-Newton  MA-NH,1,Whole milk,40000,14460,7996725,6698095443,4063616,3203058626,873,0.119,0.0014,0.127,0.986826818,2017-01-01,42.3601,-71.0589
2017,1620816,1564035,56781,3.5,Boston-Cambridge-Newton  MA-NH,2,Whole milk,40000,14460,7371526,6178714344,3804255,2989766473,873,0.119,0.0014,0.127,0.986430176,2017-02-01,42.3601,-71.0589
2017,1630493,1577777,52716,3.2,Boston-Cambridge-Newton  MA-NH,3,Whole milk,40000,14460,8100162,6769425084,4238274,3326533179,870,0.12,0.0016,0.127,0.987742982,2017-03-01,42.3601,-71.0589
2017,1627926,1579077,48849,3.0,Boston-Cambridge-Newton  MA-NH,4,Whole milk,40000,14460,7653715,6390906217,4034084,3158688968,868,0.12,0.0017,0.128,0.979106734,2017-04-01,42.3601,-71.0589
2017,1623322,1570153,53169,3.3,Boston-Cambridge-Newton  MA-NH,5,Whole milk,40000,14460,7582178,6347210033,4029753,3169725024,868,0.119,0.0017,0.127,0.993095812,2017-05-01,42.3601,-71.0589
2017,1646888,1587506,59382,3.6,Boston-Cambridge-Newton  MA-NH,6,Whole milk,40000,14460,6906635,5823275632,3709979,2943982336,868,0.119,0.0017,0.126,0.989640462,2017-06-01,42.3601,-71.0589
2017,1653832,1593467,60365,3.7,Boston-Cambridge-Newton  MA-NH,7,Whole milk,40000,14460,7149910,6043336184,3788349,3014595852,869,0.118,0.0018,0.126,0.995506285,2017-07-01,42.3601,-71.0589
2017,1648301,1592394,55907,3.4,Boston-Cambridge-Newton  MA-NH,8,Whole milk,40000,14460,6906467,5824430651,3766092,2995215202,868,0.119,0.0018,0.126,1.000798195,2017-08-01,42.3601,-71.0589
2017,1631146,1577478,53668,3.3,Boston-Cambridge-Newton  MA-NH,9,Whole milk,40000,14460,6835952,5685261665,3825102,3007373732,865,0.12,0.0018,0.127,0.99836048,2017-09-01,42.3601,-71.0589
2017,1633027,1584765,48262,3.0,Boston-Cambridge-Newton  MA-NH,10,Whole milk,40000,14460,7135952,5848365721,4032000,3115170684,866,0.122,0.0019,0.129,0.989861081,2017-10-01,42.3601,-71.0589
2017,1643113,1595807,47306,2.9,Boston-Cambridge-Newton  MA-NH,11,Whole milk,40000,14460,7670442,6096649408,4360884,3210208458,870,0.126,0.002,0.136,0.98303344,2017-11-01,42.3601,-71.0589
2017,1642890,1596008,46882,2.9,Boston-Cambridge-Newton  MA-NH,12,Whole milk,40000,14460,8215509,6560404891,4497341,3341166169,869,0.125,0.0019,0.135,0.986449337,2017-12-01,42.3601,-71.0589
2018,1651753,1594837,56916,3.4,Boston-Cambridge-Newton  MA-NH,1,Whole milk,40000,14460,7521045,6273407381,4262316,3405602952,854,0.12,0.0014,0.125,1.013853757,2018-01-01,42.3601,-71.0589
2018,1669593,1613605,55988,3.4,Boston-Cambridge-Newton  MA-NH,2,Whole milk,40000,14460,6437765,5360396332,3654163,2941590558,855,0.12,0.0014,0.124,1.011353453,2018-02-01,42.3601,-71.0589
2018,1675975,1623652,52323,3.1,Boston-Cambridge-Newton  MA-NH,3,Whole milk,40000,14460,7479912,6183458914,4251287,3397222831,856,0.121,0.0014,0.125,1.010596183,2018-03-01,42.3601,-71.0589
2018,1675878,1629377,46501,2.8,Boston-Cambridge-Newton  MA-NH,4,Whole milk,40000,14460,6918316,5746313756,3886984,3115510900,855,0.12,0.0014,0.125,1.010062021,2018-04-01,42.3601,-71.0589
2018,1678793,1630404,48389,2.9,Boston-Cambridge-Newton  MA-NH,5,Whole milk,40000,14460,6918412,5761758746,3931641,3162665867,856,0.12,0.0013,0.124,1.003442165,2018-05-01,42.3601,-71.0589
2018,1701837,1644756,57081,3.4,Boston-Cambridge-Newton  MA-NH,6,Whole milk,40000,14460,6688560,5557836725,3802054,3050878024,853,0.12,0.0014,0.125,1.005805565,2018-06-01,42.3601,-71.0589
2018,1707878,1651918,55960,3.3,Boston-Cambridge-Newton  MA-NH,7,Whole milk,40000,14460,6914673,5746749812,3896055,3124461626,852,0.12,0.0014,0.125,1.006402891,2018-07-01,42.3601,-71.0589
2018,1692951,1642855,50096,3.0,Boston-Cambridge-Newton  MA-NH,8,Whole milk,40000,14460,6979202,5806817054,3920356,3144189644,847,0.12,0.0013,0.125,1.006716379,2018-08-01,42.3601,-71.0589
2018,1675332,1628330,47002,2.8,Boston-Cambridge-Newton  MA-NH,9,Whole milk,40000,14460,6943610,5719832621,3953167,3133316580,836,0.121,0.0013,0.126,1.006776715,2018-09-01,42.3601,-71.0589
2018,1688838,1645262,43576,2.6,Boston-Cambridge-Newton  MA-NH,10,Whole milk,40000,14460,7204357,5874558769,4111259,3205095093,839,0.123,0.0015,0.128,1.004199209,2018-10-01,42.3601,-71.0589
2018,1691486,1651363,40123,2.4,Boston-Cambridge-Newton  MA-NH,11,Whole milk,40000,14460,7790844,6094261750,4560293,3367610345,838,0.128,0.0016,0.135,0.996467243,2018-11-01,42.3601,-71.0589
2018,1691480,1649384,42096,2.5,Boston-Cambridge-Newton  MA-NH,12,Whole milk,40000,14460,7795934,6120740076,4495955,3322680161,835,0.127,0.0016,0.135,1.002839837,2018-12-01,42.3601,-71.0589
2012,4832537,4353011,479526,9.9,Chicago-Naperville-Elgin  IL-IN-WI,1,Whole milk,40000,16980,5165282,4863528009,3699060,3772234937,1576,0.106,0.0022,0.098,0.990166326,2012-01-01,41.8781,-87.6298
2012,4856974,4386809,470165,9.7,Chicago-Naperville-Elgin  IL-IN-WI,2,Whole milk,40000,16980,4516650,4072115614,3207027,3085006461,1578,0.111,0.0028,0.104,1.001966739,2012-02-01,41.8781,-87.6298
2012,4857927,4404827,453100,9.3,Chicago-Naperville-Elgin  IL-IN-WI,3,Whole milk,40000,16980,4465710,4099782190,3157941,3092601101,1580,0.109,0.0028,0.102,0.991772804,2012-03-01,41.8781,-87.6298
2012,4848479,4417598,430881,8.9,Chicago-Naperville-Elgin  IL-IN-WI,4,Whole milk,40000,16980,4507164,3992471702,3180503,2995931983,1580,0.113,0.0028,0.106,0.997700662,2012-04-01,41.8781,-87.6298
2012,4877059,4447271,429788,8.8,Chicago-Naperville-Elgin  IL-IN-WI,5,Whole milk,40000,16980,4421785,3978434974,3087784,2962474829,1581,0.111,0.0024,0.104,0.999558874,2012-05-01,41.8781,-87.6298
2012,4976556,4498669,477887,9.6,Chicago-Naperville-Elgin  IL-IN-WI,6,Whole milk,40000,16980,4331865,3904096736,3052941,2971432039,1580,0.111,0.003,0.103,0.997987178,2012-06-01,41.8781,-87.6298
2012,4968781,4491972,476809,9.6,Chicago-Naperville-Elgin  IL-IN-WI,7,Whole milk,40000,16980,4416926,4094993608,3230188,3301951596,1581,0.108,0.0034,0.098,0.983921644,2012-07-01,41.8781,-87.6298
2012,4910701,4456606,454095,9.2,Chicago-Naperville-Elgin  IL-IN-WI,8,Whole milk,40000,16980,4506530,4209395905,3304046,3384352855,1579,0.107,0.0028,0.098,0.974670177,2012-08-01,41.8781,-87.6298
2012,4902426,4483343,419083,8.5,Chicago-Naperville-Elgin  IL-IN-WI,9,Whole milk,40000,16980,4272376,3758109127,3069610,2899175926,1576,0.114,0.0028,0.106,0.979186951,2012-09-01,41.8781,-87.6298
2012,4920702,4491274,429428,8.7,Chicago-Naperville-Elgin  IL-IN-WI,10,Whole milk,40000,16980,4835364,3984318945,3178014,2800517988,1578,0.121,0.0031,0.113,0.978274959,2012-10-01,41.8781,-87.6298
2012,4884380,4469488,414892,8.5,Chicago-Naperville-Elgin  IL-IN-WI,11,Whole milk,40000,16980,6821834,4882470797,3930023,2980243630,1583,0.14,0.0034,0.132,0.973989655,2012-11-01,41.8781,-87.6298
2012,4908610,4467621,440989,9.0,Chicago-Naperville-Elgin  IL-IN-WI,12,Whole milk,40000,16980,9899064,6811579338,4595465,3565805329,1597,0.145,0.0028,0.129,0.998626081,2012-12-01,41.8781,-87.6298
2013,4896299,4396449,499850,10.2,Chicago-Naperville-Elgin  IL-IN-WI,1,Whole milk,40000,16980,6414854,5775581120,3032743,2877983272,1501,0.111,0.0026,0.105,1.002500714,2013-01-01,41.8781,-87.6298
2013,4903104,4412681,490423,10.0,Chicago-Naperville-Elgin  IL-IN-WI,2,Whole milk,40000,16980,5006303,4373150452,2697147,2596868513,1507,0.114,0.0031,0.104,0.98857172,2013-02-01,41.8781,-87.6298
2013,4885833,4429048,456785,9.3,Chicago-Naperville-Elgin  IL-IN-WI,3,Whole milk,40000,16980,4696251,4144363837,3078978,3002255221,1505,0.113,0.003,0.103,1.00666687,2013-03-01,41.8781,-87.6298
2013,4875855,4442608,433247,8.9,Chicago-Naperville-Elgin  IL-IN-WI,4,Whole milk,40000,16980,4262578,3864217740,2812370,2821027707,1500,0.11,0.0026,0.1,1.003644345,2013-04-01,41.8781,-87.6298
2013,4924187,4482993,441194,9.0,Chicago-Naperville-Elgin  IL-IN-WI,5,Whole milk,40000,16980,4330495,3960605008,2813608,2834187579,1501,0.109,0.0027,0.099,1.013933039,2013-05-01,41.8781,-87.6298
2013,5023919,4532196,491723,9.8,Chicago-Naperville-Elgin  IL-IN-WI,6,Whole milk,40000,16980,4304898,4035020772,2841992,2961001778,1498,0.107,0.003,0.096,1.005459165,2013-06-01,41.8781,-87.6298
2013,4997917,4526919,470998,9.4,Chicago-Naperville-Elgin  IL-IN-WI,7,Whole milk,40000,16980,4433415,4060036836,2900400,3000080355,1504,0.109,0.0029,0.097,1.006819885,2013-07-01,41.8781,-87.6298
2013,4941941,4496682,445259,9.0,Chicago-Naperville-Elgin  IL-IN-WI,8,Whole milk,40000,16980,4581523,4275343793,2977187,3077797557,1505,0.107,0.0026,0.097,1.011149176,2013-08-01,41.8781,-87.6298
2013,4896892,4479440,417452,8.5,Chicago-Naperville-Elgin  IL-IN-WI,9,Whole milk,40000,16980,4478668,4132484026,2965057,3053303562,1505,0.108,0.0027,0.097,1.001823298,2013-09-01,41.8781,-87.6298
2013,4874859,4454779,420080,8.6,Chicago-Naperville-Elgin  IL-IN-WI,10,Whole milk,40000,16980,4751911,4208543241,3142679,3095755855,1504,0.113,0.003,0.102,1.002532101,2013-10-01,41.8781,-87.6298
2013,4878481,4478212,400269,8.2,Chicago-Naperville-Elgin  IL-IN-WI,11,Whole milk,40000,16980,5982286,4622618453,3835791,3276671190,1512,0.129,0.0041,0.117,0.995286306,2013-11-01,41.8781,-87.6298
2013,4865349,4465981,399368,8.2,Chicago-Naperville-Elgin  IL-IN-WI,12,Whole milk,40000,16980,6463917,4948629059,3952217,3414739089,1525,0.131,0.0055,0.116,1.006311786,2013-12-01,41.8781,-87.6298
2014,4862413,4433409,429004,8.8,Chicago-Naperville-Elgin  IL-IN-WI,1,Whole milk,40000,16980,4344180,4184850278,3312064,3331527742,1466,0.104,0.0009,0.099,1.00424934,2014-01-01,41.8781,-87.6298
2014,4885120,4452554,432566,8.9,Chicago-Naperville-Elgin  IL-IN-WI,2,Whole milk,40000,16980,3791982,3668917468,2903606,2947943841,1465,0.103,0.0009,0.098,1.00637007,2014-02-01,41.8781,-87.6298
2014,4909344,4506709,402635,8.2,Chicago-Naperville-Elgin  IL-IN-WI,3,Whole milk,40000,16980,4183750,3959503251,3221805,3177243424,1470,0.106,0.001,0.101,1.026065938,2014-03-01,41.8781,-87.6298
2014,4848112,4498556,349556,7.2,Chicago-Naperville-Elgin  IL-IN-WI,4,Whole milk,40000,16980,4200554,3903806586,3229661,3095549898,1471,0.108,0.0013,0.104,1.022167837,2014-04-01,41.8781,-87.6298
2014,4875931,4528826,347105,7.1,Chicago-Naperville-Elgin  IL-IN-WI,5,Whole milk,40000,16980,4188176,3954015941,3215644,3153873289,1472,0.106,0.0012,0.102,1.030098747,2014-05-01,41.8781,-87.6298
2014,4956986,4593717,363269,7.3,Chicago-Naperville-Elgin  IL-IN-WI,6,Whole milk,40000,16980,4063116,3800393236,3117791,3038344811,1476,0.107,0.0016,0.103,1.029826166,2014-06-01,41.8781,-87.6298
2014,4965618,4605041,360577,7.3,Chicago-Naperville-Elgin  IL-IN-WI,7,Whole milk,40000,16980,4235735,3997678950,3246744,3222952398,1474,0.106,0.0014,0.101,1.021257131,2014-07-01,41.8781,-87.6298
2014,4907916,4568159,339757,6.9,Chicago-Naperville-Elgin  IL-IN-WI,8,Whole milk,40000,16980,4410612,3962713363,3357389,3173559643,1473,0.111,0.0014,0.106,1.036915095,2014-08-01,41.8781,-87.6298
2014,4862326,4551639,310687,6.4,Chicago-Naperville-Elgin  IL-IN-WI,9,Whole milk,40000,16980,8581037,7474624642,3331657,3046559396,1472,0.115,0.0036,0.109,1.060706771,2014-09-01,41.8781,-87.6298
2014,4897974,4591184,306790,6.3,Chicago-Naperville-Elgin  IL-IN-WI,10,Whole milk,40000,16980,10578434,9105365675,3528118,3093684786,1471,0.116,0.0045,0.114,1.068639919,2014-10-01,41.8781,-87.6298
2014,4881291,4584068,297223,6.1,Chicago-Naperville-Elgin  IL-IN-WI,11,Whole milk,40000,16980,12489055,9885032746,4251142,3354727424,1474,0.126,0.0056,0.127,1.035947582,2014-11-01,41.8781,-87.6298
2014,4859724,4573374,286350,5.9,Chicago-Naperville-Elgin  IL-IN-WI,12,Whole milk,40000,16980,11845014,9388917119,4010735,3346961913,1501,0.126,0.0059,0.12,1.044091701,2014-12-01,41.8781,-87.6298
2015,4856773,4520128,336645,6.9,Chicago-Naperville-Elgin  IL-IN-WI,1,Whole milk,40000,16980,7991994,7173771537,4759149,4279334075,1606,0.111,0.001,0.111,1.031863533,2015-01-01,41.8781,-87.6298
2015,4861780,4538250,323530,6.7,Chicago-Naperville-Elgin  IL-IN-WI,2,Whole milk,40000,16980,6202318,5813942980,3798213,3555879662,1577,0.107,0.001,0.107,1.046893188,2015-02-01,41.8781,-87.6298
2015,4856810,4555549,301261,6.2,Chicago-Naperville-Elgin  IL-IN-WI,3,Whole milk,40000,16980,6756859,6275155437,4106843,3823532924,1576,0.108,0.0011,0.107,1.027649071,2015-03-01,41.8781,-87.6298
2015,4860551,4578090,282461,5.8,Chicago-Naperville-Elgin  IL-IN-WI,4,Whole milk,40000,16980,6409300,5919113728,3884602,3569599806,1576,0.108,0.0013,0.109,1.0033614,2015-04-01,41.8781,-87.6298
2015,4888135,4599751,288384,5.9,Chicago-Naperville-Elgin  IL-IN-WI,5,Whole milk,40000,16980,6356939,6071990631,3852779,3671997552,1573,0.105,0.0012,0.105,0.989874658,2015-05-01,41.8781,-87.6298
2015,4961367,4651940,309427,6.2,Chicago-Naperville-Elgin  IL-IN-WI,6,Whole milk,40000,16980,6125761,5998071852,3676920,3514526878,1571,0.102,0.0013,0.105,0.986108298,2015-06-01,41.8781,-87.6298
2015,4952410,4650219,302191,6.1,Chicago-Naperville-Elgin  IL-IN-WI,7,Whole milk,40000,16980,6541864,6229564335,3940693,3777216514,1564,0.105,0.0014,0.104,0.977686381,2015-07-01,41.8781,-87.6298
2015,4901360,4622187,279173,5.7,Chicago-Naperville-Elgin  IL-IN-WI,8,Whole milk,40000,16980,6513152,6093358310,3927940,3707915127,1565,0.107,0.0014,0.106,0.976973371,2015-08-01,41.8781,-87.6298
2015,4842984,4588634,254350,5.3,Chicago-Naperville-Elgin  IL-IN-WI,9,Whole milk,40000,16980,6707384,6019083824,4012418,3664568969,1564,0.111,0.0016,0.109,0.981443908,2015-09-01,41.8781,-87.6298
2015,4887276,4620411,266865,5.5,Chicago-Naperville-Elgin  IL-IN-WI,10,Whole milk,40000,16980,7533652,7214720643,4264904,4077563794,1574,0.104,0.0017,0.105,0.973144953,2015-10-01,41.8781,-87.6298
2015,4895397,4618756,276641,5.7,Chicago-Naperville-Elgin  IL-IN-WI,11,Whole milk,40000,16980,9812185,7539281498,4565847,3448771137,1577,0.13,0.0024,0.132,0.975392441,2015-11-01,41.8781,-87.6298
2015,4912573,4626057,286516,5.8,Chicago-Naperville-Elgin  IL-IN-WI,12,Whole milk,40000,16980,10219303,7846735388,4795769,3715819333,1606,0.13,0.0026,0.129,0.983971283,2015-12-01,41.8781,-87.6298
2016,4913921,4585430,328491,6.7,Chicago-Naperville-Elgin  IL-IN-WI,1,Whole milk,40000,16980,7790196,7546066566,4243356,3880753499,1597,0.103,0.0036,0.109,0.98121698,2016-01-01,41.8781,-87.6298
2016,4953917,4627625,326292,6.6,Chicago-Naperville-Elgin  IL-IN-WI,2,Whole milk,40000,16980,7185410,6740002824,4113000,3820076993,1586,0.107,0.0015,0.108,0.961674568,2016-02-01,41.8781,-87.6298
2016,4978282,4660814,317468,6.4,Chicago-Naperville-Elgin  IL-IN-WI,3,Whole milk,40000,16980,6530483,6103778101,4354075,4041569341,1588,0.107,0.0019,0.108,0.952183077,2016-03-01,41.8781,-87.6298
2016,4948952,4648461,300491,6.1,Chicago-Naperville-Elgin  IL-IN-WI,4,Whole milk,40000,16980,6210565,5785268891,4114356,3794413865,1585,0.107,0.0018,0.108,0.96093288,2016-04-01,41.8781,-87.6298
2016,4924044,4655730,268314,5.4,Chicago-Naperville-Elgin  IL-IN-WI,5,Whole milk,40000,16980,6492723,5916666868,4302436,3888095771,1584,0.11,0.0018,0.111,0.968301457,2016-05-01,41.8781,-87.6298
2016,5012017,4707274,304743,6.1,Chicago-Naperville-Elgin  IL-IN-WI,6,Whole milk,40000,16980,6167303,5741647857,4047252,3762386760,1585,0.107,0.0017,0.108,0.948858911,2016-06-01,41.8781,-87.6298
2016,5011799,4720747,291052,5.8,Chicago-Naperville-Elgin  IL-IN-WI,7,Whole milk,40000,16980,6360791,6236565484,4145660,4046538893,1584,0.102,0.0021,0.102,0.933518315,2016-07-01,41.8781,-87.6298
2016,4926901,4647319,279582,5.7,Chicago-Naperville-Elgin  IL-IN-WI,8,Whole milk,40000,16980,6421152,6025341545,4257020,3986375526,1584,0.107,0.0017,0.107,0.946793396,2016-08-01,41.8781,-87.6298
2016,4899817,4629733,270084,5.5,Chicago-Naperville-Elgin  IL-IN-WI,9,Whole milk,40000,16980,6319269,5774471438,4214060,3805541349,1576,0.109,0.0017,0.111,0.956736806,2016-09-01,41.8781,-87.6298
2016,4901273,4632613,268660,5.5,Chicago-Naperville-Elgin  IL-IN-WI,10,Whole milk,40000,16980,6561297,5944801836,4414841,3944194897,1575,0.11,0.0019,0.112,0.951443537,2016-10-01,41.8781,-87.6298
2016,4894717,4648052,246665,5.0,Chicago-Naperville-Elgin  IL-IN-WI,11,Whole milk,40000,16980,8721358,7154976873,5064714,4037561950,1578,0.122,0.0018,0.125,0.947091937,2016-11-01,41.8781,-87.6298
2016,4873988,4622931,251057,5.2,Chicago-Naperville-Elgin  IL-IN-WI,12,Whole milk,40000,16980,9714985,8137473906,5285114,4274422410,1577,0.119,0.0019,0.124,0.9551145,2016-12-01,41.8781,-87.6298
2017,4943200,4658424,284776,5.8,Chicago-Naperville-Elgin  IL-IN-WI,1,Whole milk,40000,16980,11170705,11944829649,4309204,3723718966,1394,0.094,0.0028,0.116,0.977441599,2017-01-01,41.8781,-87.6298
2017,4942608,4678579,264029,5.3,Chicago-Naperville-Elgin  IL-IN-WI,2,Whole milk,40000,16980,9703044,9609930077,3891345,3324150255,1395,0.101,0.0026,0.117,0.986828923,2017-02-01,41.8781,-87.6298
2017,4952056,4716198,235858,4.8,Chicago-Naperville-Elgin  IL-IN-WI,3,Whole milk,40000,16980,10592717,10655834721,4407878,3970812675,1396,0.099,0.0024,0.111,0.970475119,2017-03-01,41.8781,-87.6298
2017,4918079,4693196,224883,4.6,Chicago-Naperville-Elgin  IL-IN-WI,4,Whole milk,40000,16980,9452578,9604283139,4283054,3866383341,1397,0.098,0.0027,0.111,0.955875763,2017-04-01,41.8781,-87.6298
2017,4953362,4731104,222258,4.5,Chicago-Naperville-Elgin  IL-IN-WI,5,Whole milk,40000,16980,8101725,8172045087,4283908,3889518045,1393,0.099,0.0029,0.11,0.959097063,2017-05-01,41.8781,-87.6298
2017,5045018,4783485,261533,5.2,Chicago-Naperville-Elgin  IL-IN-WI,6,Whole milk,40000,16980,6859454,6788396568,4083672,3673459190,1394,0.101,0.0038,0.111,0.959232594,2017-06-01,41.8781,-87.6298
